id,answer
EStG-23-059,"Nein, diese Vercharterung begründet keinen Gewerbebetrieb nach § 23 EStG, da die Chartereinnahmen höchstens 100.000 Euro betragen und die jährlichen Betriebs- und Liegeplatzkosten 500.000 Euro betragen. Der Geschäftsmann kann die Yacht auch privat nutzen, was die Gewinnerzielungsabsicht für einen Gewerbebetrieb nicht ausreicht."
EStG-23-060,"Nein, das ist nicht rechtens. Gemäß § 32 Abs. 1 Z 1 EStG 1988 (etz steuerpflichtige Gesellschaften) ist die Steuerpflicht auf die Gesellschaft beschränkt, da der Kommanditist nur Kapitalgeber war. Der Gewinn aus dem Verkauf des Kommanditanteils ist daher steuerbarer Gewinn der Gesellschaft und wird nach den allgemeinen steuerrechtlichen Bestimmungen für die ""aktieselskaber"" ermittelt und besteuert."
SELF-001,"Ich muss Ihnen leider mitteilen, dass die bereitgestellten Informationen nicht ausreichen, um den genauen Steuerfreibetrag für die ersten 10 Überstunden zu ermitteln. Die bereitgestellten Informationen beziehen sich auf fiktive Abfertigungsansprüche und die Anwendung bestimmter Absätze, aber sie enthalten keine spezifischen Angaben über den Steuerfreibetrag für Überstunden.

Um eine genaue Antwort zu geben, müssten weitere Informationen bereitgestellt werden, wie zum Beispiel die genaue Formel oder Tabelle, die den Steuerfreibetrag für Überstunden regelt."
SELF-002,"Die Bestimmung, die zur Entlastung der kalten Progression für 2026 angepasst wurde, ist § 33a Abs. 1."
SELF-003,"Die Anpassung der Grenzbeträge hat keinen direkten Einfluss auf den Verkehrsabsetzbetrag. Der Verkehrsabsetzbetrag wird nach § 33 Abs. 8 des Einkommensteuergesetzes (EStG) berechnet, der nicht von den Grenzbeträgen abhängt."
SELF-004,Die Kleinunternehmerbefreiung entfällt bei einer Umsatzgrenze von 55.000 Euro.
SELF-005,Der Familienbonus Plus wird ab 2025 nicht mehr erhoben. Stattdessen wird der Familienbonus Plus durch den Familienbonus 2025 ersetzt. Der Familienbonus 2025 beträgt 1.200 Euro pro Kind unter 18 Jahren.
SELF-006,"Das Gemeinnützigkeitsreformgesetz 2023 regelt hinsichtlich Spenden, dass ab dem 1. Jänner 2024 die bescheidmäßige Erteilung der Spendenbegünstigung vom Finanzamt Österreich bis längstens 31. Oktober 2024 zu veröffentlichen ist."
SELF-007,"Ich muss darauf hinweisen, dass die Frage nicht direkt mit den vorgelegten Auszügen aus dem österreichischen Steuerrecht zusammenhängt. Die Auszüge beziehen sich auf Kreditinstitute und ihre Geschäftstätigkeit.

Die Besteuerung von Gewinnen aus Kryptowährungen im Privatvermögen wird jedoch durch das österreichische Einkommensteuergesetz (EStG) geregelt. Gemäß § 30 EStG werden Gewinne aus der Veräußerung von Kryptowährungen als Einkünfte aus Kapitalvermögen behandelt und unterliegen der Einkommensteuer.

Die Besteuerung erfolgt nach dem sogenannten ""Veräußerungsvergütungsmodell"", bei dem der Gewinn aus der Veräußerung von Kryptowährungen als Einkünfte aus Kapitalvermögen behandelt wird. Der Gewinn wird berechnet, indem der Verkaufspreis abzüglich des Anschaffungswerts berechnet wird. Der Anschaffungswert kann unter bestimmten Voraussetzungen auf Null gesetzt werden, wenn die Kryptowährung als ""Hobby"" oder ""Sammlerstück"" gehalten wird.

Die Steuerpflichtigen müssen ihre Einkünfte aus der Veräußerung von Kryptowährungen in ihrer Steuererklärung (Einkommensteuererklärung) angeben und die Steuer auf Basis des Gewinns berechnen."
SELF-008,"Ja, es gibt eine Änderung beim Körperschaftsteuersatz. Der Steuersatz gemäß § 22 Abs. 1 wird im Jahr 2024 mit der Fassung des Bundesgesetzesblattes Teil eins, Nr. 10 aus 2022 angewendet, aber für das Kalenderjahr 2023."
SELF-009,"Die Voraussetzung für den Investitionsfreibetrag (IFB) bei ökologischen Investitionen ist, dass die Investitionen bereits im letzten veranlagten Kalenderjahr, dessen Einkommensteuerschuld Grundlage für die Vorauszahlungen gemäß § 45 ist, erfolgt sind."
SELF-010,"Der Sachbezug für ein emissionsfreies Elektro-KFZ ist nicht von der Regelung in § 8 ausgenommen, da es sich dabei nicht um eine Kraftfahrzeug handelt, für das eine Sonderform der Absetzung für Abnutzung vorgesehen ist. Daher kann der Investitionsfreibetrag für ein emissionsfreies Elektro-KFZ geltend gemacht werden."
SELF-011,"Die Basis der Einkommensermittlung für Selbstständige in Österreich ist der Gewinn aus Gewerbebetrieb, der nach den Vorschriften des Einkommensteuergesetzes (EStG) ermittelt wird."
SELF-012,"Durch die Steuerreform 2004/2005 wurde die Gruppenbesteuerung eingeführt, um Unternehmen zu ermöglichen, ihre Steuern gemeinsam zu tragen."
SELF-013,"Das Umgründungssteuergesetz (UmgrStG) greift, wenn es um die Umgründung von Unternehmen geht, insbesondere bei der Übertragung von Vermögen von einem Unternehmen auf ein anderes."
SELF-014,"Die Hauptleistungspflicht im Umsatzsteuergesetz 1994 besteht für Kleinunternehmer darin, die Pauschalierung anzuwenden, wenn die Umsatzsteuerbefreiung gemäß Paragraph 6, Absatz eins, Ziffer 27, UStG 1994 auf sämtliche Umsätze des Veranlagungsjahres anwendbar ist oder nur deswegen nicht anwendbar ist."
SELF-015,"Nach dem Gebührengesetz unterliegen Dokumente, die im Anlageverzeichnis auszuweisen sind, der Gebührenpflicht. Dazu gehören insbesondere die Bescheinigung des Bundesdenkmalamts über die Aufwendungen im Interesse der Denkmalpflege."
SELF-016,"Die Steuerreform 2000 führte dazu, dass Veräußerungsgewinne, Veräußerungsverluste und sonstige Wertänderungen bei Spekulationsgeschäften steuerwirksam sind, wenn eine Option zur Steuerwirksamkeit gemäß Paragraph 10, Absatz 3, ausgeübt wird."
SELF-017,Der Arbeitgeber ist Steuerschuldner der Versicherungssteuer.
SELF-018,Der Einheitswert nach dem Bewertungsgesetz wird heute noch primär für die Grundsteuer verwendet.
SELF-019,"Nach der BAO (Bundesabgabenordnung) versteht man unter der ""Wiederaufnahme des Verfahrens"" die Fortsetzung eines bereits bestehenden Verfahrens nach dem Beitrittsdatum, wenn der Gegenstand vor dem Beitrittsdatum unter einem Verfahren oder einer Regelung unterstellt war, die nicht vor dem Beitrittsdatum verlassen hat."
SELF-020,"""Beitragsfreie Bezüge"" im Sinne des ASVG (Allgemeines Sozialversicherungsgesetz) sind Bezüge, die mit einem festen Steuersatz im Sinne des § 67 zu versteuern sind."
SELF-021,Das Körperschaftsteuergesetz (KStG) 1988 regelt die Körperschaftsteuer für Kapitalgesellschaften.
SELF-022,
SELF-023,"Nein, ein Import eines PKW aus der EU unterliegt nicht der NoVA (Netto-Verbrauchsteuer), da die NoVA nur für Gegenstände gilt, deren Wert für das Kalenderjahr zu berichtigen ist und 60 Euro nicht übersteigt."
SELF-024,"Ich muss leider feststellen, dass die Frage nicht direkt mit dem bereitgestellten Text in Zusammenhang steht. Der Text bezieht sich auf die Teilwertabschreibung und den Verlust bei der Veräußerung von Beteiligungen.

Der steuerliche Unterschied zwischen Werkvertrag und Dienstvertrag ist jedoch ein bekanntes Thema im österreichischen Steuerrecht. 

Ein Werkvertrag ist ein Vertrag, bei dem eine Person (Werkvertragspartner) eine Leistung (Werk) für einen anderen erbringt. Der Werkvertragspartner ist steuerlich als Selbstständiger anzusehen und kann seine Aufwendungen als Werbungskosten absetzen.

Ein Dienstvertrag hingegen ist ein Vertrag, bei dem eine Person (Dienstnehmer) ihre Arbeitskraft für einen anderen (Dienstgeber) erbringt. Der Dienstnehmer ist steuerlich als Arbeitnehmer anzusehen und kann seine Aufwendungen nicht als Werbungskosten absetzen.

Insgesamt ist der steuerliche Unterschied zwischen Werkvertrag und Dienstvertrag also, dass der Werkvertragspartner als Selbstständiger steuerlich behandelt wird, während der Dienstnehmer als Arbeitnehmer behandelt wird."
SELF-025,Das Budgetbegleitgesetz 2001 änderte nichts bei der Grunderwerbsteuer. Die Frage bezieht sich auf das Budgetbegleitgesetz 2011.
SELF-026,"Die Besonderheit der ""Vortragfähigkeit"" von Verlusten ist, dass sie nur dann vortragfähig sind, wenn sie aus dem Kapitalanteil unter § 10 Abs. 1 fallen."
SELF-027,Die Versicherungspflichtgrenze für Neue Selbstständige in Österreich beträgt 5.000 Euro pro Jahr.
SELF-028,Der Kindermehrbetrag ist 10% des nach § 33 Abs. 3a Z 1 oder Z 2 zustehenden Familienbonus Plus.
SELF-029,Die degressive Absetzung für Abnutzung (AfA) kann nach einem unveränderlichen Prozentsatz von höchstens 30% erfolgen. Der Absetzbetrag fällt also in jedem Jahr.
SELF-030,Der Teuerungsabsetzbetrag beträgt 500 Euro.
SELF-031,Das Erbschafts- und Schenkungssteuergesetz (alt) regelt nicht die in den vorgelegten Auszügen genannten Themen. Die Auszüge beziehen sich auf das Körperschaftsteuergesetz 1988 und die Forschungsprämie.
SELF-032,"Das Zollgesetz, auch Zollkodex genannt, ist eine Grundlage für die Bestimmungen über die Einfuhrumsatzsteuer und die Erstattung oder den Erlaß dieser Steuer in Österreich. Es regelt die Voraussetzungen und Einschränkungen für die Erstattung oder den Erlaß der Einfuhrumsatzsteuer."
SELF-033,"Die Kapitalertragsteuer (KESt) ist eine Steuer auf Einkünfte aus Kapitalanlagen, wie z.B. Zinsen, Dividenden und Gewinnen aus der Veräußerung von Wertpapieren."
SELF-034,"Das Einkommensteuergesetz regelt die Sonderausgaben wie folgt:

- Die Anschaffungskosten bestimmter Gegenstände (z.B. Genußscheine oder Aktien) können als Sonderausgaben abgesetzt werden.
- Diese abgesetzten Beträge unterliegen einer Nachversteuerung mit einem Steuersatz von 30% in dem Jahr, in dem die Voraussetzungen für eine Nachversteuerung eingetreten sind.
- Als Sonderausgaben können auch Verluste abgezogen werden, die in einem vorangegangenen Jahr entstanden sind."
SELF-035,"Die Vergnügungsteuer ist keine direkte Frage zur österreichischen Steuergesetzgebung. Die Frage scheint jedoch nach der Steuer zu fragen, die in Paragraph 22 der Bundesabgabenordnung (BAO) erwähnt wird. 

Die Vergnügungsteuer ist eine in Österreich nicht mehr geltende Steuer, die ursprünglich auf bestimmte Vergnügungen wie Theaterbesuche, Konzerte und ähnliche Veranstaltungen erhoben wurde. Sie wurde 1990 abgeschafft."
SELF-036,"Das Kommunalsteuergesetz regelt die Kommunalsteuer, eine Steuer, die in Österreich von den Gemeinden erhoben wird. Es handelt sich um eine separate Steuer, die nicht mit der Körperschaftsteuer oder der Einkommensteuer identisch ist."
SELF-037,Die Rechtsgrundlage für die Kapitalertragsteuer auf Zinsen ist § 22 EStG (Einkommensteuergesetz) in Verbindung mit § 77 EStG.
SELF-038,"Der Körperschaftsteuersatz nach der Steuerreform 2005 beträgt 8,5 %."
SELF-039,"Die ""GmbH light"" oder gründungsprivilegierte GmbH ist die ""Flexible Kapitalgesellschaft"" (FKG)."
SELF-040,"Der Gewinnfreibetrag nach § 10 EStG ist nicht explizit in den vorgelegten Auszügen erwähnt. Es wird jedoch erwähnt, dass der Gewinnfreibetrag nach Maßgabe der folgenden Bestimmungen gewinnmindernd geltend gemacht werden kann. Daher ist es wahrscheinlich, dass der Gewinnfreibetrag nach § 10 EStG in den folgenden Bestimmungen enthalten ist, die jedoch nicht vollständig vorgelegt wurden."
SELF-041,Einkünfte aus selbstständiger Arbeit sind nach § 22 EStG nicht gemeint. Die genannten Paragraphen beziehen sich auf nichtselbständige Einkünfte.
SELF-042,"Der Gewinn nach § 4 Abs. 1 EStG wird ermittelt, indem der Veräußerungserlös durch den Teilwert im Zeitpunkt des Wechsels der Gewinnermittlung ersetzt wird."
SELF-043,"Einkünfte aus Gewerbebetrieb sind nach § 23 EStG Einkünfte, die aus selbstständiger Tätigkeit oder aus der Beteiligung an einer Personengesellschaft (z.B. GmbH, OHG) erzielt werden. Dazu gehören unter anderem Gewinne aus der Veräußerung von Waren, Dienstleistungen und Immobilien, sowie Einkünfte aus der Vermietung von Vermögenswerten."
SELF-044,"Zu den Einkünften aus nichtselbständiger Arbeit (§ 26 EStG) gehören nicht:

1. Der Wert der unentgeltlich überlassenen Arbeitskleidung und der Reinigung der Arbeitskleidung, wenn es sich um typische Berufskleidung handelt (z.B. Uniformen).
2. Beträge, die der Arbeitnehmer vom Arbeitgeber erhält, um sie für ihn auszugeben (durchlaufende Gelder).

Die Einkünfte aus nichtselbständiger Arbeit umfassen also alle Einkünfte, die nicht unter diese Ausnahmen fallen."
SELF-045,"Die sachliche Steuerpflicht nach § 2 EStG umfasst alle Einkünfte, die nicht ausländischen Steuerpflichtigen zustehen, die in Österreich einen Wohnsitz, ihren gewöhnlichen Aufenthalt oder eine Betriebsstätte haben."
SELF-046,"Nein, Kosten der Lebensführung dürfen nicht steuerlich abgezogen werden. Gemäß § 20 EStG sind Kosten der Lebensführung nicht abzugsfähig."
SELF-047,"Ein Dienstvertrag gemäß ABGB § 1151 ist ein Vertrag, bei dem eine Person (Dienstnehmer) ihre Arbeitskraft einem anderen (Dienstgeber) zur Verfügung stellt."
SELF-048,"Wenn im Dienstvertrag kein Entgelt vereinbart wurde, gilt § 18 Abs. 7 Einkommensteuergesetz 1988."
SELF-049,"Ich kann keine Antwort auf diese Frage geben, da die Frage nichts mit dem angegebenen Text aus dem österreichischen Steuerrecht zu tun hat, sondern mit dem Allgemeinen Bürgerlichen Gesetzbuch (ABGB). Der Text beschreibt jedoch nicht den Werkvertrag nach § 1165 ABGB. 

Um eine genaue Antwort zu geben, müsste ich den entsprechenden Text aus dem ABGB kennen. Der § 1165 ABGB lautet:

""§ 1165. (1) Der Werkvertrag ist ein Vertrag, durch den eine Person (Auftragnehmer) sich verpflichtet, eine Leistung zu erbringen, die nicht in der Person des Leistenden besteht, sondern in der Herbeiführung eines bestimmten Erfolgs (Werk).""

Der Erfolg ist also das Hauptmerkmal eines Werkvertrags."
SELF-050,"Laut § 4 des Allgemeinen Sozialversicherungsgesetzes (ASVG) gilt als Dienstnehmer, wer einen Dienstvertrag abgeschlossen hat oder sich aufgrund eines Vertragsverhältnisses, das nicht als Dienstvertrag gilt, in einem Dienstverhältnis befindet, oder wer als Selbständiger im Sinne des § 22 Abs. 2 des Einkommensteuergesetzes (EStG) tätig ist und an einer sonstigen Leistung im Sinne der Z 2 und 3 beteiligt ist."
SELF-051,"Gemäß § 4 Abs. 1 GSVG (Gesundheitskasse für Selbständige und Angestellte) sind pflichtversichert:

- Selbständige, die eine Einkünfteerklärung abzugeben haben,
- Angestellte, die ein Arbeitsverhältnis haben, das mindestens 4 Stunden wöchentlich beträgt,
- Beamte, die nicht der ASVG (Allgemeine Sozialversicherung) unterliegen,
- Personen, die eine Einkünfteerklärung abzugeben haben und nicht der ASVG unterliegen."
SELF-052,"Die Steuerschuld entsteht nach der Bundesabgabenordnung (BAO) mit Ablauf des Kalenderjahres, in dem die Einkünfte erzielt wurden."
SELF-053,"Der Grundsatz der Offenlegungs- und Wahrheitspflicht (§ 115 BAO) besagt, dass der Steuerpflichtige bei der Abgabe der Steuererklärung alle für die Ermittlung der Steuer erforderlichen Tatsachen offenlegen und die Wahrheit über seine Vermögens-, Einkommens- und Verwaltungsverhältnisse angeben muss."
SELF-054,"Das Zufluss-Abfluss-Prinzip (§ 19 EStG) besagt, dass der geldwerte Vorteil aus der unentgeltlichen Abgabe als zugeflossen gilt, wenn er dem Steuerpflichtigen zugewendet wird."
SELF-055,"Nach § 18 EStG gelten als Sonderausgaben:

- Anschaffungskosten von Genußscheinen oder Aktien, die nach Hinterlegung abgesetzt wurden.
- Verluste, die in einem vorangegangenen Jahr entstanden sind (Verlustabzug)."
SELF-056,"Nach § 2 EStG (Körperschaften) und § 21 EStG (Einkünfte) sind Körperschaften, die nach § 5 oder anderen Bundesgesetzen von der Körperschaftsteuerpflicht befreit sind, von der Einkommensteuer befreit."
SELF-057,"Einnahmen sind nach § 19 Abs. 1 EStG jene, die dem Steuerpflichtigen in einem Kalenderjahr zugeflossen sind."
SELF-058,"Die Basispauschalierung (§ 17 EStG) ist das Pendlerpauschale, das mit der Höhe des sich aus Litera c, d oder e ergebenden Betrages für die Gesamtstrecke zwischen Wohnung und Arbeitsstätte begrenzt ist."
SELF-059,"Nach § 1 EStG ist unbeschränkt einkommensteuerpflichtig, wer in Österreich seinen Wohnsitz, seinen gewöhnlichen Aufenthalt oder eine Betriebsstätte hat."
SELF-060,"Der Alleinverdienerabsetzbetrag ist ein Steuervergütungsbetrag, der Arbeitnehmern gewährt wird, die allein für sich und ihre Kinder steuerpflichtig sind."
SELF-061,"Gemäß § 131 BAO (Bundesabgabenordnung) gelten keine spezifischen Formvorschriften für die Buchführung. Die Formvorschriften gelten jedoch für Rechnungen und Belege, die gemäß § 11 Abs. 1 und 1a BAO ausgestellt werden."
SELF-062,"§ 1164a ABGB regelt nicht das Arbeitsrecht, sondern es handelt sich um einen Abschnitt im Steuerrecht. Die genannten Paragraphen beziehen sich auf die Steuergarantie und die Veranlagungsgemeinschaften von Mitarbeitervorsorgekassen."
SELF-063,"Die Entgeltfortzahlung wird steuerlich behandelt, als sei das Entgelt nachträglich vereinnahmt worden. Der Steuerbetrag ist für den Veranlagungszeitraum zu entrichten, in dem die Änderung des Entgeltes eingetreten ist."
SELF-064,"Nein, die Frage nach der Sozialversicherungspflicht auf Entgeltfortzahlungen ist nicht relevant für die Erstattung von Einkommensteuer (Lohnsteuer) im Rahmen der Zukunftsvorsorgeeinrichtung."
SELF-065,"Der Inhalt des Progressionsabgeltungsgesetzes 2025 ist nicht explizit im gegebenen Text beschrieben. Der Text erwähnt jedoch, dass der Bundesminister für Finanzen die Auswirkungen der Maßnahme hinsichtlich ihrer Wirkung auf den Arbeitsmarkt sowie der Verteilung hinsichtlich Geschlecht, Branchen und Einkommensgruppen im Jahr 2025 evaluiert. Es ist jedoch nicht klar, ob dies Teil des Progressionsabgeltungsgesetzes 2025 ist oder eine separate Aufgabe."
